Multi Channel Systems MC_Stimulus II
ASCII import Version 1.10
0	39080
-1200	160
-0	60
274.285716	700
0	39080
-350	160
-0	60
80.0000005	700
0	39080
-100	160
-0	60
22.857143	700
0	39080
-1050	160
-0	60
240.0000015	700
0	39080
-700	160
-0	60
160.000001	700
0	39080
-1500	160
-0	60
342.857145	700
0	39080
-1550	160
-0	60
354.2857165	700
0	39080
-200	160
-0	60
45.714286	700
0	39080
-850	160
-0	60
194.2857155	700
0	39080
-1250	160
-0	60
285.7142875	700
0	39080
-600	160
-0	60
137.142858	700
0	39080
-800	160
-0	60
182.857144	700
0	39080
-450	160
-0	60
102.8571435	700
0	39080
-1600	160
-0	60
365.714288	700
0	39080
-500	160
-0	60
114.285715	700
0	39080
-1400	160
-0	60
320.000002	700
0	79080
-1100	160
-0	60
251.428573	700
0	39080
-1300	160
-0	60
297.142859	700
0	39080
-950	160
-0	60
217.1428585	700
0	39080
-250	160
-0	60
57.1428575	700
0	39080
-900	160
-0	60
205.714287	700
0	39080
-400	160
-0	60
91.428572	700
0	39080
-1450	160
-0	60
331.4285735	700
0	39080
-1000	160
-0	60
228.57143	700
0	39080
-150	160
-0	60
34.2857145	700
0	39080
-1350	160
-0	60
308.5714305	700
0	39080
-750	160
-0	60
171.4285725	700
0	39080
-1150	160
-0	60
262.8571445	700
0	39080
-650	160
-0	60
148.5714295	700
0	39080
-300	160
-0	60
68.571429	700
0	39080
-550	160
-0	60
125.7142865	700
0	39080
-50	160
-0	60
11.4285715	700
0	39080
-1200	160
-0	60
274.285716	700
0	39080
-350	160
-0	60
80.0000005	700
0	39080
-100	160
-0	60
22.857143	700
0	39080
-1050	160
-0	60
240.0000015	700
0	39080
-700	160
-0	60
160.000001	700
0	39080
-1500	160
-0	60
342.857145	700
0	39080
-1550	160
-0	60
354.2857165	700
0	39080
-200	160
-0	60
45.714286	700
0	39080
-850	160
-0	60
194.2857155	700
0	39080
-1250	160
-0	60
285.7142875	700
0	39080
-600	160
-0	60
137.142858	700
0	39080
-800	160
-0	60
182.857144	700
0	39080
-450	160
-0	60
102.8571435	700
0	39080
-1600	160
-0	60
365.714288	700
0	39080
-500	160
-0	60
114.285715	700
0	39080
-1400	160
-0	60
320.000002	700
0	79080
-1100	160
-0	60
251.428573	700
0	39080
-1300	160
-0	60
297.142859	700
0	39080
-950	160
-0	60
217.1428585	700
0	39080
-250	160
-0	60
57.1428575	700
0	39080
-900	160
-0	60
205.714287	700
0	39080
-400	160
-0	60
91.428572	700
0	39080
-1450	160
-0	60
331.4285735	700
0	39080
-1000	160
-0	60
228.57143	700
0	39080
-150	160
-0	60
34.2857145	700
0	39080
-1350	160
-0	60
308.5714305	700
0	39080
-750	160
-0	60
171.4285725	700
0	39080
-1150	160
-0	60
262.8571445	700
0	39080
-650	160
-0	60
148.5714295	700
0	39080
-300	160
-0	60
68.571429	700
0	39080
-550	160
-0	60
125.7142865	700
0	39080
-50	160
-0	60
11.4285715	700
0	39080
-1200	160
-0	60
274.285716	700
0	39080
-350	160
-0	60
80.0000005	700
0	39080
-100	160
-0	60
22.857143	700
0	39080
-1050	160
-0	60
240.0000015	700
0	39080
-700	160
-0	60
160.000001	700
0	39080
-1500	160
-0	60
342.857145	700
0	39080
-1550	180
-0	60
398.571433	700
0	39060
-200	180
-0	60
51.428572	700
0	39060
-850	180
-0	60
218.571431	700
0	39060
-1250	180
-0	60
321.428575	700
0	39060
-600	180
-0	60
154.285716	700
0	39060
-800	180
-0	60
205.714288	700
0	39060
-450	180
-0	60
115.714287	700
0	39060
-1600	180
-0	60
411.428576	700
0	39060
-500	180
-0	60
128.57143	700
0	39060
-1400	180
-0	60
360.000004	700
0	79060
-1100	180
-0	60
282.857146	700
0	39060
-1300	180
-0	60
334.285718	700
0	39060
-950	180
-0	60
244.285717	700
0	39060
-250	180
-0	60
64.285715	700
0	39060
-900	180
-0	60
231.428574	700
0	39060
-400	180
-0	60
102.857144	700
0	39060
-1450	180
-0	60
372.857147	700
0	39060
-1000	180
-0	60
257.14286	700
0	39060
-150	180
-0	60
38.571429	700
0	39060
-1350	180
-0	60
347.142861	700
0	39060
-750	180
-0	60
192.857145	700
0	39060
-1150	180
-0	60
295.714289	700
0	39060
-650	180
-0	60
167.142859	700
0	39060
-300	180
-0	60
77.142858	700
0	39060
-550	180
-0	60
141.428573	700
0	39060
-50	180
-0	60
12.857143	700
0	39060
-1200	180
-0	60
308.571432	700
0	39060
-350	180
-0	60
90.000001	700
0	39060
-100	180
-0	60
25.714286	700
0	39060
-1050	180
-0	60
270.000003	700
0	39060
-700	180
-0	60
180.000002	700
0	39060
-1500	180
-0	60
385.71429	700
0	39060
-1550	180
-0	60
398.571433	700
0	39060
-200	180
-0	60
51.428572	700
0	39060
-850	180
-0	60
218.571431	700
0	39060
-1250	180
-0	60
321.428575	700
0	39060
-600	180
-0	60
154.285716	700
0	39060
-800	180
-0	60
205.714288	700
0	39060
-450	180
-0	60
115.714287	700
0	39060
-1600	180
-0	60
411.428576	700
0	39060
-500	180
-0	60
128.57143	700
0	39060
-1400	180
-0	60
360.000004	700
0	79060
-1100	180
-0	60
282.857146	700
0	39060
-1300	180
-0	60
334.285718	700
0	39060
-950	180
-0	60
244.285717	700
0	39060
-250	180
-0	60
64.285715	700
0	39060
-900	180
-0	60
231.428574	700
0	39060
-400	180
-0	60
102.857144	700
0	39060
-1450	180
-0	60
372.857147	700
0	39060
-1000	180
-0	60
257.14286	700
0	39060
-150	180
-0	60
38.571429	700
0	39060
-1350	180
-0	60
347.142861	700
0	39060
-750	180
-0	60
192.857145	700
0	39060
-1150	180
-0	60
295.714289	700
0	39060
-650	180
-0	60
167.142859	700
0	39060
-300	180
-0	60
77.142858	700
0	39060
-550	180
-0	60
141.428573	700
0	39060
-50	180
-0	60
12.857143	700
0	39060
-1200	180
-0	60
308.571432	700
0	39060
-350	180
-0	60
90.000001	700
0	39060
-100	180
-0	60
25.714286	700
0	39060
-1050	180
-0	60
270.000003	700
0	39060
-700	180
-0	60
180.000002	700
0	39060
-1500	180
-0	60
385.71429	700
0	39060
-1550	180
-0	60
398.571433	700
0	39060
-200	180
-0	60
51.428572	700
0	39060
-850	180
-0	60
218.571431	700
0	39060
-1250	180
-0	60
321.428575	700
0	39060
-600	180
-0	60
154.285716	700
0	39060
-800	180
-0	60
205.714288	700
0	39060
-450	180
-0	60
115.714287	700
0	39060
-1600	180
-0	60
411.428576	700
0	39060
-500	180
-0	60
128.57143	700
0	39060
-1400	180
-0	60
360.000004	700
0	79060
-1100	180
-0	60
282.857146	700
0	39060
-1300	180
-0	60
334.285718	700
0	39060
-950	180
-0	60
244.285717	700
0	39060
-250	180
-0	60
64.285715	700
0	39060
-900	180
-0	60
231.428574	700
0	39060
-400	180
-0	60
102.857144	700
0	39060
-1450	180
-0	60
372.857147	700
0	39060
-1000	180
-0	60
257.14286	700
0	39060
-150	180
-0	60
38.571429	700
0	39060
-1350	180
-0	60
347.142861	700
0	39060
-750	180
-0	60
192.857145	700
0	39060
-1150	180
-0	60
295.714289	700
0	39060
-650	180
-0	60
167.142859	700
0	39060
-300	180
-0	60
77.142858	700
0	39060
-550	180
-0	60
141.428573	700
0	39060
-50	180
-0	60
12.857143	700
0	39060
-1200	180
-0	60
308.571432	700
0	39060
-350	180
-0	60
90.000001	700
0	39060
-100	180
-0	60
25.714286	700
0	39060
-1050	180
-0	60
270.000003	700
0	39060
-700	180
-0	60
180.000002	700
0	39060
-1500	180
-0	60
385.71429	700
0	39060
-1550	180
-0	60
398.571433	700
0	39060
-200	180
-0	60
51.428572	700
0	39060
-850	180
-0	60
218.571431	700
0	39060
-1250	180
-0	60
321.428575	700
0	39060
-600	180
-0	60
154.285716	700
0	39060
-800	180
-0	60
205.714288	700
0	39060
-450	180
-0	60
115.714287	700
0	39060
-1600	180
-0	60
411.428576	700
0	39060
-500	180
-0	60
128.57143	700
0	39060
-1400	180
-0	60
360.000004	700
0	79060
-1100	180
-0	60
282.857146	700
0	39060
-1300	180
-0	60
334.285718	700
0	39060
-950	180
-0	60
244.285717	700
0	39060
-250	180
-0	60
64.285715	700
0	39060
-900	180
-0	60
231.428574	700
0	39060
-400	180
-0	60
102.857144	700
0	39060
-1450	180
-0	60
372.857147	700
0	39060
-1000	180
-0	60
257.14286	700
0	39060
-150	180
-0	60
38.571429	700
0	39060
-1350	180
-0	60
347.142861	700
0	39060
-750	180
-0	60
192.857145	700
0	39060
-1150	180
-0	60
295.714289	700
0	39060
-650	180
-0	60
167.142859	700
0	39060
-300	180
-0	60
77.142858	700
0	39060
-550	180
-0	60
141.428573	700
0	39060
-50	180
-0	60
12.857143	700
0	39060
-1200	180
-0	60
308.571432	700
0	39060
-350	180
-0	60
90.000001	700
0	39060
-100	180
-0	60
25.714286	700
0	39060
-1050	180
-0	60
270.000003	700
0	39060
-700	180
-0	60
180.000002	700
0	39060
-1500	180
-0	60
385.71429	700
0	39060
-1550	180
-0	60
398.571433	700
0	39060
-200	180
-0	60
51.428572	700
0	39060
-850	180
-0	60
218.571431	700
0	39060
-1250	180
-0	60
321.428575	700
0	39060
-600	180
-0	60
154.285716	700
0	39060
-800	180
-0	60
205.714288	700
0	39060
-450	180
-0	60
115.714287	700
0	39060
-1600	180
-0	60
411.428576	700
0	39060
-500	180
-0	60
128.57143	700
0	39060
-1400	180
-0	60
360.000004	700
0	79060
-1100	180
-0	60
282.857146	700
0	39060
-1300	180
-0	60
334.285718	700
0	39060
-950	180
-0	60
244.285717	700
0	39060
-250	180
-0	60
64.285715	700
0	39060
-900	180
-0	60
231.428574	700
0	39060
-400	180
-0	60
102.857144	700
0	39060
-1450	180
-0	60
372.857147	700
0	39060
-1000	180
-0	60
257.14286	700
0	39060
-150	180
-0	60
38.571429	700
0	39060
-1350	180
-0	60
347.142861	700
0	39060
-750	180
-0	60
192.857145	700
0	39060
-1150	180
-0	60
295.714289	700
0	39060
-650	180
-0	60
167.142859	700
0	39060
-300	180
-0	60
77.142858	700
0	39060
-550	180
-0	60
141.428573	700
0	39060
-50	180
-0	60
12.857143	700
0	39060
-1200	180
-0	60
308.571432	700
0	39060
-350	180
-0	60
90.000001	700
0	39060
-100	180
-0	60
25.714286	700
0	39060
-1050	180
-0	60
270.000003	700
0	39060
-700	180
-0	60
180.000002	700
0	39060
-1500	180
-0	60
385.71429	700
0	39060
-1550	200
-0	60
442.8571495	700
0	39040
-200	200
-0	60
57.142858	700
0	39040
-850	200
-0	60
242.8571465	700
0	39040
-1250	200
-0	60
357.1428625	700
0	39040
-600	200
-0	60
171.428574	700
0	39040
-800	200
-0	60
228.571432	700
0	39040
-450	200
-0	60
128.5714305	700
0	39040
-1600	200
-0	60
457.142864	700
0	39040
-500	200
-0	60
142.857145	700
0	39040
-1400	200
-0	60
400.000006	700
0	79040
-1100	200
-0	60
314.285719	700
0	39040
-1300	200
-0	60
371.428577	700
0	39040
-950	200
-0	60
271.4285755	700
0	39040
-250	200
-0	60
71.4285725	700
0	39040
-900	200
-0	60
257.142861	700
0	39040
-400	200
-0	60
114.285716	700
0	39040
-1450	200
-0	60
414.2857205	700
0	39040
-1000	200
-0	60
285.71429	700
0	39040
-150	200
-0	60
42.8571435	700
0	39040
-1350	200
-0	60
385.7142915	700
0	39040
-750	200
-0	60
214.2857175	700
0	39040
-1150	200
-0	60
328.5714335	700
0	39040
-650	200
-0	60
185.7142885	700
0	39040
-300	200
-0	60
85.714287	700
0	39040
-550	200
-0	60
157.1428595	700
0	39040
-50	200
-0	60
14.2857145	700
0	39040
-1200	200
-0	60
342.857148	700
0	39040
-350	200
-0	60
100.0000015	700
0	39040
-100	200
-0	60
28.571429	700
0	39040
-1050	200
-0	60
300.0000045	700
0	39040
-700	200
-0	60
200.000003	700
0	39040
-1500	200
-0	60
428.571435	700
0	39040
-1550	200
-0	60
442.8571495	700
0	39040
-200	200
-0	60
57.142858	700
0	39040
-850	200
-0	60
242.8571465	700
0	39040
-1250	200
-0	60
357.1428625	700
0	39040
-600	200
-0	60
171.428574	700
0	39040
-800	200
-0	60
228.571432	700
0	39040
-450	200
-0	60
128.5714305	700
0	39040
-1600	200
-0	60
457.142864	700
0	39040
-500	200
-0	60
142.857145	700
0	39040
-1400	200
-0	60
400.000006	700
0	79040
-1100	200
-0	60
314.285719	700
0	39040
-1300	200
-0	60
371.428577	700
0	39040
-950	200
-0	60
271.4285755	700
0	39040
-250	200
-0	60
71.4285725	700
0	39040
-900	200
-0	60
257.142861	700
0	39040
-400	200
-0	60
114.285716	700
0	39040
-1450	200
-0	60
414.2857205	700
0	39040
-1000	200
-0	60
285.71429	700
0	39040
-150	200
-0	60
42.8571435	700
0	39040
-1350	200
-0	60
385.7142915	700
0	39040
-750	200
-0	60
214.2857175	700
0	39040
-1150	200
-0	60
328.5714335	700
0	39040
-650	200
-0	60
185.7142885	700
0	39040
-300	200
-0	60
85.714287	700
0	39040
-550	200
-0	60
157.1428595	700
0	39040
-50	200
-0	60
14.2857145	700
0	39040
-1200	200
-0	60
342.857148	700
0	39040
-350	200
-0	60
100.0000015	700
0	39040
-100	200
-0	60
28.571429	700
0	39040
-1050	200
-0	60
300.0000045	700
0	39040
-700	200
-0	60
200.000003	700
0	39040
-1500	200
-0	60
428.571435	700
0	39040
-1550	200
-0	60
442.8571495	700
0	39040
-200	200
-0	60
57.142858	700
0	39040
-850	200
-0	60
242.8571465	700
0	39040
-1250	200
-0	60
357.1428625	700
0	39040
-600	200
-0	60
171.428574	700
0	39040
-800	200
-0	60
228.571432	700
0	39040
-450	200
-0	60
128.5714305	700
0	39040
-1600	200
-0	60
457.142864	700
0	39040
-500	200
-0	60
142.857145	700
0	39040
-1400	200
-0	60
400.000006	700
0	79040
-1100	200
-0	60
314.285719	700
0	39040
-1300	200
-0	60
371.428577	700
0	39040
-950	200
-0	60
271.4285755	700
0	39040
-250	200
-0	60
71.4285725	700
0	39040
-900	200
-0	60
257.142861	700
0	39040
-400	200
-0	60
114.285716	700
0	39040
-1450	200
-0	60
414.2857205	700
0	39040
-1000	200
-0	60
285.71429	700
0	39040
-150	200
-0	60
42.8571435	700
0	39040
-1350	200
-0	60
385.7142915	700
0	39040
-750	200
-0	60
214.2857175	700
0	39040
-1150	200
-0	60
328.5714335	700
0	39040
-650	200
-0	60
185.7142885	700
0	39040
-300	200
-0	60
85.714287	700
0	39040
-550	200
-0	60
157.1428595	700
0	39040
-50	200
-0	60
14.2857145	700
0	39040
-1200	200
-0	60
342.857148	700
0	39040
-350	200
-0	60
100.0000015	700
0	39040
-100	200
-0	60
28.571429	700
0	39040
-1050	200
-0	60
300.0000045	700
0	39040
-700	200
-0	60
200.000003	700
0	39040
-1500	200
-0	60
428.571435	700
0	39040
-1550	200
-0	60
442.8571495	700
0	39040
-200	200
-0	60
57.142858	700
0	39040
-850	200
-0	60
242.8571465	700
0	39040
-1250	200
-0	60
357.1428625	700
0	39040
-600	200
-0	60
171.428574	700
0	39040
-800	200
-0	60
228.571432	700
0	39040
-450	200
-0	60
128.5714305	700
0	39040
-1600	200
-0	60
457.142864	700
0	39040
-500	200
-0	60
142.857145	700
0	39040
-1400	200
-0	60
400.000006	700
0	79040
-1100	200
-0	60
314.285719	700
0	39040
-1300	200
-0	60
371.428577	700
0	39040
-950	200
-0	60
271.4285755	700
0	39040
-250	200
-0	60
71.4285725	700
0	39040
-900	200
-0	60
257.142861	700
0	39040
-400	200
-0	60
114.285716	700
0	39040
-1450	200
-0	60
414.2857205	700
0	39040
-1000	200
-0	60
285.71429	700
0	39040
-150	200
-0	60
42.8571435	700
0	39040
-1350	200
-0	60
385.7142915	700
0	39040
-750	200
-0	60
214.2857175	700
0	39040
-1150	200
-0	60
328.5714335	700
0	39040
-650	200
-0	60
185.7142885	700
0	39040
-300	200
-0	60
85.714287	700
0	39040
-550	200
-0	60
157.1428595	700
0	39040
-50	200
-0	60
14.2857145	700
0	39040
-1200	200
-0	60
342.857148	700
0	39040
-350	200
-0	60
100.0000015	700
0	39040
-100	200
-0	60
28.571429	700
0	39040
-1050	200
-0	60
300.0000045	700
0	39040
-700	200
-0	60
200.000003	700
0	39040
-1500	200
-0	60
428.571435	700
0	39040
-1550	200
-0	60
442.8571495	700
0	39040
-200	200
-0	60
57.142858	700
0	39040
-850	200
-0	60
242.8571465	700
0	39040
-1250	200
-0	60
357.1428625	700
0	39040
-600	200
-0	60
171.428574	700
0	39040
-800	200
-0	60
228.571432	700
0	39040
-450	200
-0	60
128.5714305	700
0	39040
-1600	200
-0	60
457.142864	700
0	39040
-500	200
-0	60
142.857145	700
0	39040
-1400	200
-0	60
400.000006	700
0	79040
-1100	200
-0	60
314.285719	700
0	39040
-1300	200
-0	60
371.428577	700
0	39040
-950	200
-0	60
271.4285755	700
0	39040
-250	200
-0	60
71.4285725	700
0	39040
-900	200
-0	60
257.142861	700
0	39040
-400	200
-0	60
114.285716	700
0	39040
-1450	200
-0	60
414.2857205	700
0	39040
-1000	200
-0	60
285.71429	700
0	39040
-150	200
-0	60
42.8571435	700
0	39040
-1350	200
-0	60
385.7142915	700
0	39040
-750	200
-0	60
214.2857175	700
0	39040
-1150	200
-0	60
328.5714335	700
0	39040
-650	200
-0	60
185.7142885	700
0	39040
-300	200
-0	60
85.714287	700
0	39040
-550	200
-0	60
157.1428595	700
0	39040
-50	200
-0	60
14.2857145	700
0	39040
-1200	200
-0	60
342.857148	700
0	39040
-350	200
-0	60
100.0000015	700
0	39040
-100	200
-0	60
28.571429	700
0	39040
-1050	200
-0	60
300.0000045	700
0	39040
-700	200
-0	60
200.000003	700
0	39040
-1500	200
-0	60
428.571435	700
0	39040
-1550	260
-0	60
553.571433	700
0	38980
-200	260
-0	60
71.428572	700
0	38980
-850	260
-0	60
303.571431	700
0	38980
-1250	260
-0	60
446.428575	700
0	38980
-600	260
-0	60
214.285716	700
0	38980
-800	260
-0	60
285.714288	700
0	38980
-450	260
-0	60
160.714287	700
0	38980
-1600	260
-0	60
571.428576	700
0	38980
-500	260
-0	60
178.57143	700
0	38980
-1400	260
-0	60
500.000004	700
0	78980
-1100	260
-0	60
392.857146	700
0	38980
-1300	260
-0	60
464.285718	700
0	38980
-950	260
-0	60
339.285717	700
0	38980
-250	260
-0	60
89.285715	700
0	38980
-900	260
-0	60
321.428574	700
0	38980
-400	260
-0	60
142.857144	700
0	38980
-1450	260
-0	60
517.857147	700
0	38980
-1000	260
-0	60
357.14286	700
0	38980
-150	260
-0	60
53.571429	700
0	38980
-1350	260
-0	60
482.142861	700
0	38980
-750	260
-0	60
267.857145	700
0	38980
-1150	260
-0	60
410.714289	700
0	38980
-650	260
-0	60
232.142859	700
0	38980
-300	260
-0	60
107.142858	700
0	38980
-550	260
-0	60
196.428573	700
0	38980
-50	260
-0	60
17.857143	700
0	38980
-1200	260
-0	60
428.571432	700
0	38980
-350	260
-0	60
125.000001	700
0	38980
-100	260
-0	60
35.714286	700
0	38980
-1050	260
-0	60
375.000003	700
0	38980
-700	260
-0	60
250.000002	700
0	38980
-1500	260
-0	60
535.71429	700
0	38980
-1550	260
-0	60
553.571433	700
0	38980
-200	260
-0	60
71.428572	700
0	38980
-850	260
-0	60
303.571431	700
0	38980
-1250	260
-0	60
446.428575	700
0	38980
-600	260
-0	60
214.285716	700
0	38980
-800	260
-0	60
285.714288	700
0	38980
-450	260
-0	60
160.714287	700
0	38980
-1600	260
-0	60
571.428576	700
0	38980
-500	260
-0	60
178.57143	700
0	38980
-1400	260
-0	60
500.000004	700
0	78980
-1100	260
-0	60
392.857146	700
0	38980
-1300	260
-0	60
464.285718	700
0	38980
-950	260
-0	60
339.285717	700
0	38980
-250	260
-0	60
89.285715	700
0	38980
-900	260
-0	60
321.428574	700
0	38980
-400	260
-0	60
142.857144	700
0	38980
-1450	260
-0	60
517.857147	700
0	38980
-1000	260
-0	60
357.14286	700
0	38980
-150	260
-0	60
53.571429	700
0	38980
-1350	260
-0	60
482.142861	700
0	38980
-750	260
-0	60
267.857145	700
0	38980
-1150	260
-0	60
410.714289	700
0	38980
-650	260
-0	60
232.142859	700
0	38980
-300	260
-0	60
107.142858	700
0	38980
-550	260
-0	60
196.428573	700
0	38980
-50	260
-0	60
17.857143	700
0	38980
-1200	260
-0	60
428.571432	700
0	38980
-350	260
-0	60
125.000001	700
0	38980
-100	260
-0	60
35.714286	700
0	38980
-1050	260
-0	60
375.000003	700
0	38980
-700	260
-0	60
250.000002	700
0	38980
-1500	260
-0	60
535.71429	700
0	38980
-1550	260
-0	60
553.571433	700
0	38980
-200	260
-0	60
71.428572	700
0	38980
-850	260
-0	60
303.571431	700
0	38980
-1250	260
-0	60
446.428575	700
0	38980
-600	260
-0	60
214.285716	700
0	38980
-800	260
-0	60
285.714288	700
0	38980
-450	260
-0	60
160.714287	700
0	38980
-1600	260
-0	60
571.428576	700
0	38980
-500	260
-0	60
178.57143	700
0	38980
-1400	260
-0	60
500.000004	700
0	78980
-1100	260
-0	60
392.857146	700
0	38980
-1300	260
-0	60
464.285718	700
0	38980
-950	260
-0	60
339.285717	700
0	38980
-250	260
-0	60
89.285715	700
0	38980
-900	260
-0	60
321.428574	700
0	38980
-400	260
-0	60
142.857144	700
0	38980
-1450	260
-0	60
517.857147	700
0	38980
-1000	260
-0	60
357.14286	700
0	38980
-150	260
-0	60
53.571429	700
0	38980
-1350	260
-0	60
482.142861	700
0	38980
-750	260
-0	60
267.857145	700
0	38980
-1150	260
-0	60
410.714289	700
0	38980
-650	260
-0	60
232.142859	700
0	38980
-300	260
-0	60
107.142858	700
0	38980
-550	260
-0	60
196.428573	700
0	38980
-50	260
-0	60
17.857143	700
0	38980
-1200	260
-0	60
428.571432	700
0	38980
-350	260
-0	60
125.000001	700
0	38980
-100	260
-0	60
35.714286	700
0	38980
-1050	260
-0	60
375.000003	700
0	38980
-700	260
-0	60
250.000002	700
0	38980
-1500	260
-0	60
535.71429	700
0	38980
-1550	260
-0	60
553.571433	700
0	38980
-200	260
-0	60
71.428572	700
0	38980
-850	260
-0	60
303.571431	700
0	38980
-1250	260
-0	60
446.428575	700
0	38980
-600	260
-0	60
214.285716	700
0	38980
-800	260
-0	60
285.714288	700
0	38980
-450	260
-0	60
160.714287	700
0	38980
-1600	260
-0	60
571.428576	700
0	38980
-500	260
-0	60
178.57143	700
0	38980
-1400	260
-0	60
500.000004	700
0	78980
-1100	260
-0	60
392.857146	700
0	38980
-1300	260
-0	60
464.285718	700
0	38980
-950	260
-0	60
339.285717	700
0	38980
-250	260
-0	60
89.285715	700
0	38980
-900	260
-0	60
321.428574	700
0	38980
-400	260
-0	60
142.857144	700
0	38980
-1450	260
-0	60
517.857147	700
0	38980
-1000	260
-0	60
357.14286	700
0	38980
-150	260
-0	60
53.571429	700
0	38980
-1350	260
-0	60
482.142861	700
0	38980
-750	260
-0	60
267.857145	700
0	38980
-1150	260
-0	60
410.714289	700
0	38980
-650	260
-0	60
232.142859	700
0	38980
-300	260
-0	60
107.142858	700
0	38980
-550	260
-0	60
196.428573	700
0	38980
-50	260
-0	60
17.857143	700
0	38980
-1200	260
-0	60
428.571432	700
0	38980
-350	260
-0	60
125.000001	700
0	38980
-100	260
-0	60
35.714286	700
0	38980
-1050	260
-0	60
375.000003	700
0	38980
-700	260
-0	60
250.000002	700
0	38980
-1500	260
-0	60
535.71429	700
0	38980
-1550	260
-0	60
553.571433	700
0	38980
-200	260
-0	60
71.428572	700
0	38980
-850	260
-0	60
303.571431	700
0	38980
-1250	260
-0	60
446.428575	700
0	38980
-600	260
-0	60
214.285716	700
0	38980
-800	260
-0	60
285.714288	700
0	38980
-450	260
-0	60
160.714287	700
0	38980
-1600	260
-0	60
571.428576	700
0	38980
-500	260
-0	60
178.57143	700
0	38980
-1400	260
-0	60
500.000004	700
0	78980
-1100	260
-0	60
392.857146	700
0	38980
-1300	260
-0	60
464.285718	700
0	38980
-950	260
-0	60
339.285717	700
0	38980
-250	260
-0	60
89.285715	700
0	38980
-900	260
-0	60
321.428574	700
0	38980
-400	260
-0	60
142.857144	700
0	38980
-1450	260
-0	60
517.857147	700
0	38980
-1000	260
-0	60
357.14286	700
0	38980
-150	260
-0	60
53.571429	700
0	38980
-1350	260
-0	60
482.142861	700
0	38980
-750	260
-0	60
267.857145	700
0	38980
-1150	260
-0	60
410.714289	700
0	38980
-650	260
-0	60
232.142859	700
0	38980
-300	260
-0	60
107.142858	700
0	38980
-550	260
-0	60
196.428573	700
0	38980
-50	260
-0	60
17.857143	700
0	38980
-1200	260
-0	60
428.571432	700
0	38980
-350	260
-0	60
125.000001	700
0	38980
-100	260
-0	60
35.714286	700
0	38980
-1050	260
-0	60
375.000003	700
0	38980
-700	260
-0	60
250.000002	700
0	38980
-1500	260
-0	60
535.71429	700
0	38980
-1550	300
-0	60
664.2857165	700
0	38940
-200	300
-0	60
85.714286	700
0	38940
-850	300
-0	60
364.2857155	700
0	38940
-1250	300
-0	60
535.7142875	700
0	38940
-600	300
-0	60
257.142858	700
0	38940
-800	300
-0	60
342.857144	700
0	38940
-450	300
-0	60
192.8571435	700
0	38940
-1600	300
-0	60
685.714288	700
0	38940
-500	300
-0	60
214.285715	700
0	38940
-1400	300
-0	60
600.000002	700
0	78940
-1100	300
-0	60
471.428573	700
0	38940
-1300	300
-0	60
557.142859	700
0	38940
-950	300
-0	60
407.1428585	700
0	38940
-250	300
-0	60
107.1428575	700
0	38940
-900	300
-0	60
385.714287	700
0	38940
-400	300
-0	60
171.428572	700
0	38940
-1450	300
-0	60
621.4285735	700
0	38940
-1000	300
-0	60
428.57143	700
0	38940
-150	300
-0	60
64.2857145	700
0	38940
-1350	300
-0	60
578.5714305	700
0	38940
-750	300
-0	60
321.4285725	700
0	38940
-1150	300
-0	60
492.8571445	700
0	38940
-650	300
-0	60
278.5714295	700
0	38940
-300	300
-0	60
128.571429	700
0	38940
-550	300
-0	60
235.7142865	700
0	38940
-50	300
-0	60
21.4285715	700
0	38940
-1200	300
-0	60
514.285716	700
0	38940
-350	300
-0	60
150.0000005	700
0	38940
-100	300
-0	60
42.857143	700
0	38940
-1050	300
-0	60
450.0000015	700
0	38940
-700	300
-0	60
300.000001	700
0	38940
-1500	300
-0	60
642.857145	700
0	38940
-1550	300
-0	60
664.2857165	700
0	38940
-200	300
-0	60
85.714286	700
0	38940
-850	300
-0	60
364.2857155	700
0	38940
-1250	300
-0	60
535.7142875	700
0	38940
-600	300
-0	60
257.142858	700
0	38940
-800	300
-0	60
342.857144	700
0	38940
-450	300
-0	60
192.8571435	700
0	38940
-1600	300
-0	60
685.714288	700
0	38940
-500	300
-0	60
214.285715	700
0	38940
-1400	300
-0	60
600.000002	700
0	78940
-1100	300
-0	60
471.428573	700
0	38940
-1300	300
-0	60
557.142859	700
0	38940
-950	300
-0	60
407.1428585	700
0	38940
-250	300
-0	60
107.1428575	700
0	38940
-900	300
-0	60
385.714287	700
0	38940
-400	300
-0	60
171.428572	700
0	38940
-1450	300
-0	60
621.4285735	700
0	38940
-1000	300
-0	60
428.57143	700
0	38940
-150	300
-0	60
64.2857145	700
0	38940
-1350	300
-0	60
578.5714305	700
0	38940
-750	300
-0	60
321.4285725	700
0	38940
-1150	300
-0	60
492.8571445	700
0	38940
-650	300
-0	60
278.5714295	700
0	38940
-300	300
-0	60
128.571429	700
0	38940
-550	300
-0	60
235.7142865	700
0	38940
-50	300
-0	60
21.4285715	700
0	38940
-1200	300
-0	60
514.285716	700
0	38940
-350	300
-0	60
150.0000005	700
0	38940
-100	300
-0	60
42.857143	700
0	38940
-1050	300
-0	60
450.0000015	700
0	38940
-700	300
-0	60
300.000001	700
0	38940
-1500	300
-0	60
642.857145	700
0	38940
-1550	300
-0	60
664.2857165	700
0	38940
-200	300
-0	60
85.714286	700
0	38940
-850	300
-0	60
